biomarker_name,mdbid,condition_id,condition_name
2-Furancarboxaldehyde,MDB00029831,73,Celiac Disease
2-Nonenal,MDB00029835,73,Celiac Disease
beta-Pinene,MDB00029858,73,Celiac Disease
Butanone,MDB00029983,73,Celiac Disease
Butyl propionate,MDB00029860,73,Celiac Disease
Diacetyl,MDB00029868,73,Celiac Disease
Heptanal,MDB00029877,73,Celiac Disease
Isocaproic acid,MDB00029883,73,Celiac Disease
Lauric aldehyde,MDB00029887,73,Celiac Disease
Nonanal,MDB00029900,73,Celiac Disease
Octyl acetate,MDB00029903,73,Celiac Disease
Tetradecanol,MDB00029970,73,Celiac Disease
Thiophene,MDB00029971,73,Celiac Disease
Bilirubin,MDB00000027,74,Cerebral Vasospasm
Bilirubin,MDB00000027,155,Growth Hormone Deficiency
Bilirubin,MDB00000027,1158,Progressive Familial Intrahepatic Cholestasis
Bilirubin,MDB00000027,1195,Classic Citrullinemia
Bilirubin,MDB00000027,1213,Crigler Najjar Syndrome
Bilirubin,MDB00000027,1248,Dyserythropoietic Congenital Anemia Type II
Bilirubin,MDB00000027,1416,Lecithin:Cholesterol Acyltransferase Deficiency
Bilirubin,MDB00000027,1417,Donohue Syndrome
Bilirubin,MDB00000027,2785,Lathosterolosis
Bilirubin,MDB00000027,2864,Congenital Bile Acid Synthesis Defect
Bilirubin,MDB00000027,6280,Glucose 6 Phosphate Dehydrogenase Deficiency
Lathosterol,MDB00000305,76,Cerebrotendinous Xanthomatosis
Lathosterol,MDB00000305,85,Cirrhosis
Lathosterol,MDB00000305,2785,Lathosterolosis
1-Methyladenosine,MDB00000419,77,Cervical Cancer
1-Methyladenosine,MDB00000419,144,Stomach Cancer
1-Methyladenosine,MDB00000419,330,Uremia
"3,5-Diiodo-L-tyrosine",MDB00000425,83,Chronic Kidney Disease
Histamine,MDB00000271,83,Chronic Kidney Disease
Histamine,MDB00000271,161,Hemodialysis
Histamine,MDB00000271,203,Kidney Disease
Histamine,MDB00000271,246,Nephrotic Syndrome
Trimethylamine,MDB00000280,83,Chronic Kidney Disease
Trimethylamine,MDB00000280,134,Trimethylaminuria
Trimethylamine,MDB00000280,203,Kidney Disease
Trimethylamine,MDB00000280,330,Uremia
Guanidoacetic acid,MDB00013419,83,Chronic Kidney Disease
Guanidoacetic acid,MDB00013419,84,Chronic Renal Failure
Guanidoacetic acid,MDB00013419,267,Phenylketonuria
Guanidoacetic acid,MDB00013419,330,Uremia
Methylguanidine,MDB00013439,83,Chronic Kidney Disease
Methylguanidine,MDB00013439,84,Chronic Renal Failure
Methylguanidine,MDB00013439,330,Uremia
Guanidine,MDB00013442,83,Chronic Kidney Disease
Guanidine,MDB00013442,84,Chronic Renal Failure
Guanidine,MDB00013442,85,Cirrhosis
Guanidine,MDB00013442,330,Uremia
Allantoin,MDB00000166,83,Chronic Kidney Disease
Allantoin,MDB00000166,84,Chronic Renal Failure
Allantoin,MDB00000166,222,Meningitis
Allantoin,MDB00000166,267,Phenylketonuria
Melanin,MDB00000438,83,Chronic Kidney Disease
Melanin,MDB00000438,84,Chronic Renal Failure
1-Methylguanosine,MDB00000337,83,Chronic Kidney Disease
1-Methylguanosine,MDB00000337,203,Kidney Disease
1-Methylguanosine,MDB00000337,330,Uremia
Dihydrobiopterin,MDB00000019,83,Chronic Kidney Disease
Dihydrobiopterin,MDB00000019,203,Kidney Disease
"N2,N2-Dimethylguanosine",MDB00000454,83,Chronic Kidney Disease
"N2,N2-Dimethylguanosine",MDB00000454,203,Kidney Disease
"N2,N2-Dimethylguanosine",MDB00000454,330,Uremia
Phenylacetic acid,MDB00000100,83,Chronic Kidney Disease
Phenylacetic acid,MDB00000100,203,Kidney Disease
Phenylacetic acid,MDB00000100,267,Phenylketonuria
Phenylacetic acid,MDB00000100,330,Uremia
Phenylacetic acid,MDB00000100,5823,Eosinophilic Esophagitis
Trimethylamine N-oxide,MDB00000283,83,Chronic Kidney Disease
Trimethylamine N-oxide,MDB00000283,203,Kidney Disease
Trimethylamine N-oxide,MDB00000283,330,Uremia
D-Xylose,MDB00000051,83,Chronic Kidney Disease
D-Xylose,MDB00000051,99,Crohn's Disease
D-Xylose,MDB00000051,203,Kidney Disease
D-Xylose,MDB00000051,212,Lung Cancer
D-Xylose,MDB00000051,307,Small Bowel Bacterial Overgrowth Syndrome
Dimethylglycine,MDB00000048,83,Chronic Kidney Disease
Dimethylglycine,MDB00000048,203,Kidney Disease
Dimethylglycine,MDB00000048,330,Uremia
Symmetric dimethylarginine,MDB00013448,83,Chronic Kidney Disease
Symmetric dimethylarginine,MDB00013448,203,Kidney Disease
Symmetric dimethylarginine,MDB00013448,330,Uremia
Symmetric dimethylarginine,MDB00013448,5705,Autosomal Dominant Polycystic Kidney Disease
8-Hydroxy-deoxyguanosine,MDB00000420,83,Chronic Kidney Disease
8-Hydroxy-deoxyguanosine,MDB00000420,203,Kidney Disease
Asymmetric Dimethyl-L-arginine,MDB00013441,83,Chronic Kidney Disease
Asymmetric Dimethyl-L-arginine,MDB00013441,181,Hypertension
Asymmetric Dimethyl-L-arginine,MDB00013441,203,Kidney Disease
Asymmetric Dimethyl-L-arginine,MDB00013441,5705,Autosomal Dominant Polycystic Kidney Disease
4-Heptanone,MDB00000453,83,Chronic Kidney Disease
4-Heptanone,MDB00000453,203,Kidney Disease
Guanidinosuccinic acid,MDB00013446,83,Chronic Kidney Disease
Guanidinosuccinic acid,MDB00013446,84,Chronic Renal Failure
Guanidinosuccinic acid,MDB00013446,85,Cirrhosis
Guanidinosuccinic acid,MDB00013446,330,Uremia
3-Methylthiopropionic acid,MDB00013440,85,Cirrhosis
Lithocholic acid,MDB00000245,85,Cirrhosis
Lithocholic acid,MDB00000245,103,Cystic Fibrosis
Sulfolithocholylglycine,MDB00000393,85,Cirrhosis
5-alpha-Cholestanol,MDB00000281,85,Cirrhosis
Ursodeoxycholic acid,MDB00000289,85,Cirrhosis
Ursodeoxycholic acid,MDB00000289,103,Cystic Fibrosis
2-Oxoarginine,MDB00000444,85,Cirrhosis
2-Oxoarginine,MDB00000444,330,Uremia
7a-Hydroxycholesterol,MDB00000333,85,Cirrhosis
Linoleic acid,MDB00000213,85,Cirrhosis
Linoleic acid,MDB00000213,199,Isovaleric Acidemia
L-Aspartic acid,MDB00000091,85,Cirrhosis
L-Aspartic acid,MDB00000091,155,Growth Hormone Deficiency
L-Aspartic acid,MDB00000091,5823,Eosinophilic Esophagitis
Chenodeoxycholic acid,MDB00000180,85,Cirrhosis
Chenodeoxycholic acid,MDB00000180,103,Cystic Fibrosis
Phenylpyruvic acid,MDB00000098,85,Cirrhosis
Phenylpyruvic acid,MDB00000098,267,Phenylketonuria
Cholesterol sulfate,MDB00000209,85,Cirrhosis
Cholesterol sulfate,MDB00000209,178,Hypercholesterolemia
"2,3-Butanediol",MDB00000412,85,Cirrhosis
Neopterin,MDB00000264,86,CNS Infections
Neopterin,MDB00000264,175,Hydrocephalus
Neopterin,MDB00000264,239,Multiple Sclerosis
Neopterin,MDB00000264,262,Parkinson's Disease
Neopterin,MDB00000264,267,Phenylketonuria
Neopterin,MDB00000264,302,Sepiapterin Reductase Deficiency
Neopterin,MDB00000264,1709,Urocanase Deficiency
Cyanocobalamin,MDB00000199,88,Vitamin B12 Deficiency
Arginine vasopressin 1-8,MDB00029856,92,Febrile Seizures
Arginine vasopressin 1-8,MDB00029856,914,Prader Willi Syndrome
Somatostatin,MDB00029968,92,Febrile Seizures
Lipoxin A4,MDB00000449,95,Coronary Artery Disease
Hydrogen peroxide,MDB00000411,96,Coronary Heart Disease
Propyl alcohol,MDB00000261,99,Crohn's Disease
Propyl alcohol,MDB00000261,196,Irritable Bowel Syndrome
Propyl alcohol,MDB00000261,6247,Ulcerative Colitis
Propionic acid,MDB00000115,99,Crohn's Disease
Propionic acid,MDB00000115,196,Irritable Bowel Syndrome
Propionic acid,MDB00000115,231,Methylmalonic Acidemia
Propionic acid,MDB00000115,281,Propionic Acidemia
Propionic acid,MDB00000115,5823,Eosinophilic Esophagitis
Propionic acid,MDB00000115,6247,Ulcerative Colitis
1-Butanol,MDB00000446,99,Crohn's Disease
1-Butanol,MDB00000446,196,Irritable Bowel Syndrome
1-Butanol,MDB00000446,6247,Ulcerative Colitis
Ethyl butyrate,MDB00029872,99,Crohn's Disease
Ethyl butyrate,MDB00029872,196,Irritable Bowel Syndrome
Ethyl butyrate,MDB00029872,6247,Ulcerative Colitis
Ethyl propionate,MDB00029873,99,Crohn's Disease
Ethyl propionate,MDB00029873,196,Irritable Bowel Syndrome
Ethyl propionate,MDB00029873,6247,Ulcerative Colitis
Indole,MDB00029881,99,Crohn's Disease
Indole,MDB00029881,196,Irritable Bowel Syndrome
Indole,MDB00029881,6247,Ulcerative Colitis
Methyl butyrate,MDB00029891,99,Crohn's Disease
Methyl butyrate,MDB00029891,196,Irritable Bowel Syndrome
Methyl butyrate,MDB00029891,6247,Ulcerative Colitis
Chlorine,MDB00013427,103,Cystic Fibrosis
Sodium,MDB00013429,103,Cystic Fibrosis
Sodium,MDB00013429,1098,Corticosterone Methyloxidase Type I Deficiency
Sodium,MDB00013429,1377,Antenatal Bartter Syndrome Type 2
Cholic acid,MDB00000202,103,Cystic Fibrosis
Mannitol,MDB00000248,105,Cytochrome C Oxidase Deficiency
Mannitol,MDB00000248,297,Ribose 5 Phosphate Isomerase Deficiency
Mannitol,MDB00000248,330,Uremia
L-2-Hydroxyglutaric acid,MDB00000222,106,D 2 Hydroxyglutaric Aciduria
L-2-Hydroxyglutaric acid,MDB00000222,205,L 2 Hydroxyglutaric Aciduria
L-2-Hydroxyglutaric acid,MDB00000222,5823,Eosinophilic Esophagitis
Glycolic acid,MDB00013417,106,D 2 Hydroxyglutaric Aciduria
Glycolic acid,MDB00013417,138,Fumarase Deficiency
Glycolic acid,MDB00013417,154,Glycolic Aciduria
Glycolic acid,MDB00013417,161,Hemodialysis
Glycolic acid,MDB00013417,212,Lung Cancer
Glycolic acid,MDB00013417,1563,Primary Hyperoxaluria Type I
Glycolic acid,MDB00013417,5823,Eosinophilic Esophagitis
D-2-Hydroxyglutaric acid,MDB00000198,106,D 2 Hydroxyglutaric Aciduria
D-2-Hydroxyglutaric acid,MDB00000198,205,L 2 Hydroxyglutaric Aciduria
2-Hydroxyglutarate,MDB00029834,106,D 2 Hydroxyglutaric Aciduria
2-Hydroxyglutarate,MDB00029834,205,L 2 Hydroxyglutaric Aciduria
2-Hydroxyglutarate,MDB00029834,4281,3 Hydroxyacyl Co A Dehydrogenase Deficiency
2-Hydroxyglutarate,MDB00029834,5823,Eosinophilic Esophagitis
Cytidine monophosphate,MDB00029866,108,Dementia
1-Methylhistamine,MDB00000278,112,Dermal Fibroproliferative Disorder
1-Methylhistamine,MDB00000278,221,Mastocytosis
Dihydrouracil,MDB00000040,114,Dihydropyrimidinase Deficiency
Quercetin,MDB00000472,115,Diabetes Mellitus Type 2
Lutein,MDB00000416,115,Diabetes Mellitus Type 2
"1,5-Anhydrosorbitol",MDB00000397,115,Diabetes Mellitus Type 2
Lycopene,MDB00000408,115,Diabetes Mellitus Type 2
Lycopene,MDB00000408,251,Obesity
Lycopene,MDB00000408,336,Endometrial Cancer
Zeaxanthin,MDB00000401,115,Diabetes Mellitus Type 2
Zeaxanthin,MDB00000401,251,Obesity
(R)-3-Hydroxyisobutyric acid,MDB00000146,115,Diabetes Mellitus Type 2
Thyroxine,MDB00000121,115,Diabetes Mellitus Type 2
Thyroxine,MDB00000121,186,Hypothyroidism
Thyroxine,MDB00000121,1212,Congenital Nongoitrous Hypothyroidism
Thyroxine,MDB00000121,1692,Pendred Syndrome
Thyroxine,MDB00000121,3985,Combined Pituitary Hormone Deficiency
D-Fructose,MDB00000210,115,Diabetes Mellitus Type 2
Hyaluronic acid,MDB00000372,115,Diabetes Mellitus Type 2
Hyaluronic acid,MDB00000372,126,Epilepsy
Hyaluronic acid,MDB00000372,222,Meningitis
Chromium,MDB00000195,115,Diabetes Mellitus Type 2
Chromium,MDB00000195,239,Multiple Sclerosis
Chromium,MDB00000195,262,Parkinson's Disease
Estriol,MDB00000074,115,Diabetes Mellitus Type 2
(S)-3-Hydroxyisobutyric acid,MDB00000012,115,Diabetes Mellitus Type 2
Arachidonic acid,MDB00029993,115,Diabetes Mellitus Type 2
Arachidonic acid,MDB00029993,133,Schizophrenia
Arachidonic acid,MDB00029993,181,Hypertension
Arachidonic acid,MDB00029993,199,Isovaleric Acidemia
B-Carotene,MDB00029986,115,Diabetes Mellitus Type 2
B-Carotene,MDB00029986,251,Obesity
B-Carotene,MDB00029986,336,Endometrial Cancer
Oleic acid,MDB00029979,115,Diabetes Mellitus Type 2
Oleic acid,MDB00029979,199,Isovaleric Acidemia
Pyruvaldehyde,MDB00029995,115,Diabetes Mellitus Type 2
Pyruvaldehyde,MDB00029995,330,Uremia
Leukotriene E4,MDB00000384,123,Eczema
"3,4-Dihydroxybenzeneacetic acid",MDB00029997,124,Encephalitis
Pyridoxamine,MDB00013438,126,Epilepsy
Anandamide,MDB00000439,126,Epilepsy
Pyridoxine,MDB00000117,126,Epilepsy
Pyridoxine,MDB00000117,304,Sickle Cell Anemia
Pyridoxal,MDB00000335,126,Epilepsy
Pyridoxal,MDB00000335,304,Sickle Cell Anemia
Etiocholanolone,MDB00000174,131,Familial Mediterranean Fever
p-Hydroxyphenylacetic acid,MDB00000010,133,Schizophrenia
p-Hydroxyphenylacetic acid,MDB00000010,212,Lung Cancer
p-Hydroxyphenylacetic acid,MDB00000010,267,Phenylketonuria
p-Hydroxyphenylacetic acid,MDB00000010,5823,Eosinophilic Esophagitis
Malondialdehyde,MDB00013453,133,Schizophrenia
Malondialdehyde,MDB00013453,239,Multiple Sclerosis
Malondialdehyde,MDB00013453,330,Uremia
L-Kynurenine,MDB00029988,133,Schizophrenia
L-Kynurenine,MDB00029988,175,Hydrocephalus
L-Kynurenine,MDB00029988,303,Sepsis
Thiamine,MDB00000114,136,Friedreich's Ataxia
Thiamine,MDB00000114,161,Hemodialysis
Pyruvic acid,MDB00000118,138,Fumarase Deficiency
Pyruvic acid,MDB00000118,222,Meningitis
Pyruvic acid,MDB00000118,286,Pyruvate Dehydrogenase Deficiency
Pyruvic acid,MDB00000118,557,Lewy Body Dementia
Pyruvic acid,MDB00000118,1297,"Fructose 1,6 Bisphosphatase Deficiency"
Pyruvic acid,MDB00000118,1507,Hereditary Myopathy With Lactic Acidosis
Pyruvic acid,MDB00000118,1517,Leigh Syndrome
Pyruvic acid,MDB00000118,2093,Pearson Marrow Pancreas Syndrome
Pyruvic acid,MDB00000118,2397,G.R.A.C.I.L.E. Syndrome
Pyruvic acid,MDB00000118,3049,Pyruvate Dehydrogenase Phosphatase Deficiency
Pyruvic acid,MDB00000118,5823,Eosinophilic Esophagitis
Glyceric acid,MDB00000067,149,Glutaric Acidemia Type 2
Glyceric acid,MDB00000067,154,Glycolic Aciduria
Glyceric acid,MDB00000067,1563,Primary Hyperoxaluria Type I
Isobutyrylglycine,MDB00000239,149,Glutaric Acidemia Type 2
Isobutyrylglycine,MDB00000239,2345,Ethylmaonic Encephalopathy
Isovalerylglycine,MDB00000216,149,Glutaric Acidemia Type 2
Isovalerylglycine,MDB00000216,199,Isovaleric Acidemia
Isovalerylglycine,MDB00000216,2345,Ethylmaonic Encephalopathy
Isovalerylglycine,MDB00000216,3278,2 Methylbutyryl Co A Dehydrogenase Deficiency
2-Methylbutyrylglycine,MDB00000148,149,Glutaric Acidemia Type 2
2-Methylbutyrylglycine,MDB00000148,3278,2 Methylbutyryl Co A Dehydrogenase Deficiency
L-Hexanoylcarnitine,MDB00000244,149,Glutaric Acidemia Type 2
L-Hexanoylcarnitine,MDB00000244,251,Obesity
Butyrylcarnitine,MDB00000365,149,Glutaric Acidemia Type 2
Butyrylcarnitine,MDB00000365,251,Obesity
Butyrylcarnitine,MDB00000365,5823,Eosinophilic Esophagitis
Glutaric acid,MDB00013432,150,Glutaryl Co A Dehydrogenase Deficiency (Gdhd)
Glutaric acid,MDB00013432,1317,Glutaric Acidemia I
3-Hydroxyglutaric acid,MDB00000160,150,Glutaryl Co A Dehydrogenase Deficiency (Gdhd)
17a-Estradiol,MDB00029982,150,Glutaryl Co A Dehydrogenase Deficiency (Gdhd)
Pyroglutamic acid,MDB00000129,151,Glutathione Synthetase Deficiency
Pyroglutamic acid,MDB00000129,5823,Eosinophilic Esophagitis
Leukotriene B4,MDB00000300,151,Glutathione Synthetase Deficiency
Leukotriene B4,MDB00000300,175,Hydrocephalus
Leukotriene B4,MDB00000300,181,Hypertension
Leukotriene B4,MDB00000300,222,Meningitis
Oxalic acid,MDB00000389,154,Glycolic Aciduria
Oxalic acid,MDB00000389,1563,Primary Hyperoxaluria Type I
cis-4-Hydroxycyclohexylacetic acid,MDB00000164,157,Hawkinsinuria
Biotin,MDB00000015,158,Head Injury
Biotin,MDB00000015,5823,Eosinophilic Esophagitis
Pyridinoline,MDB00000266,159,Heart Failure
Deoxypyridinoline,MDB00000190,159,Heart Failure
Digoxin,MDB00000357,159,Heart Failure
L-Methionine,MDB00000224,159,Heart Failure
L-Methionine,MDB00000224,172,Homocystinuria
L-Methionine,MDB00000224,267,Phenylketonuria
L-Methionine,MDB00000224,1195,Classic Citrullinemia
L-Methionine,MDB00000224,1449,Methionine Adenosyltransferase Deficiency
L-Methionine,MDB00000224,2680,Glycine N Methyltransferase Deficiency
Xanthurenic acid,MDB00000273,161,Hemodialysis
Xanthurenic acid,MDB00000273,204,Kynureninase Deficiency
Xanthurenic acid,MDB00000273,5823,Eosinophilic Esophagitis
Phosphate,MDB00013437,161,Hemodialysis
Phosphate,MDB00013437,290,Fanconi Syndrome
Phosphate,MDB00013437,2353,Type 4A Bartter Syndrome
Vitamin A,MDB00000141,161,Hemodialysis
Vitamin A,MDB00000141,336,Endometrial Cancer
D-Pipecolic acid,MDB00000476,165,Hepatic Encephalopathy
N-Ribosylhistidine,MDB00000375,171,Histidinemia
L-Homocystine,MDB00000215,172,Homocystinuria
L-Homocystine,MDB00000215,5823,Eosinophilic Esophagitis
L-a-glutamyl-L-Lysine,MDB00000443,174,Huntington's Disease
Cholesterol,MDB00000034,178,Hypercholesterolemia
Cholesterol,MDB00000034,308,Smith Lemli Opitz Syndrome
Cholesterol,MDB00000034,1417,Donohue Syndrome
Ascorbic acid,MDB00000023,180,Hyperoxalemia
Ascorbic acid,MDB00000023,222,Meningitis
Normetanephrine,MDB00000260,181,Hypertension
Eicosapentaenoic acid,MDB00000363,181,Hypertension
Eicosapentaenoic acid,MDB00000363,199,Isovaleric Acidemia
m-Tyramine,MDB00000465,181,Hypertension
Angiotensin II,MDB00000295,181,Hypertension
Angiotensin II,MDB00000295,239,Multiple Sclerosis
p-Octopamine,MDB00000455,181,Hypertension
p-Synephrine,MDB00000456,181,Hypertension
Alpha-Linolenic acid,MDB00000318,181,Hypertension
Retinyl ester,MDB00030008,181,Hypertension
"3,5-Diiodothyronine",MDB00000193,182,Hyperthyroidism
Thyroxine sulfate,MDB00000400,182,Hyperthyroidism
Thyroxine sulfate,MDB00000400,186,Hypothyroidism
Trihexosylceramide (d18:1/24:0),MDB00000462,183,Hypobetalipoproteinemia
Trihexosylceramide (d18:1/26:1(17Z)),MDB00000461,183,Hypobetalipoproteinemia
Trihexosylceramide (d18:1/22:0),MDB00000460,183,Hypobetalipoproteinemia
Trihexosylceramide (d18:1/18:0),MDB00000459,183,Hypobetalipoproteinemia
Lactosylceramide (d18:1/12:0),MDB00000457,183,Hypobetalipoproteinemia
Tetrahexosylceramide (d18:1/12:0),MDB00000463,183,Hypobetalipoproteinemia
Serotonin,MDB00000126,186,Hypothyroidism
Serotonin,MDB00000126,262,Parkinson's Disease
Serotonin,MDB00000126,302,Sepiapterin Reductase Deficiency
Serotonin,MDB00000126,1886,Brunner Syndrome
Serotonin,MDB00000126,5823,Eosinophilic Esophagitis
3-Nitrotyrosine,MDB00000356,187,Hypoxic Ischemic Encephalopathy
3-Nitrotyrosine,MDB00000356,222,Meningitis
Gentisic acid,MDB00000073,189,Idiopathic Oro Facial Pain
Gamma-Linolenic acid,MDB00000409,199,Isovaleric Acidemia
Clupanodonic acid,MDB00000486,199,Isovaleric Acidemia
Nervonic acid,MDB00000392,199,Isovaleric Acidemia
Erucic acid,MDB00000374,199,Isovaleric Acidemia
"5,8,11-Eicosatrienoic acid",MDB00030041,199,Isovaleric Acidemia
"8,11,14-Eicosatrienoic acid",MDB00030006,199,Isovaleric Acidemia
Palmitoleic acid,MDB00030007,199,Isovaleric Acidemia
2-Methyl-3-hydroxybutyric acid,MDB00000151,201,Ketosis
Tiglylglycine,MDB00000292,201,Ketosis
Uridine,MDB00029980,206,Lesch Nyhan Syndrome
Putrescine,MDB00013436,207,Leukemia
Putrescine,MDB00013436,330,Uremia
Putrescine,MDB00013436,335,Pancreatic Cancer
Putrescine,MDB00013436,5823,Eosinophilic Esophagitis
Spermine,MDB00000311,207,Leukemia
Spermidine,MDB00000312,207,Leukemia
N1-Acetylspermine,MDB00000306,207,Leukemia
N-Acetylputrescine,MDB00000373,207,Leukemia
L-Asparagine,MDB00000082,207,Leukemia
L-Asparagine,MDB00000082,557,Lewy Body Dementia
L-Asparagine,MDB00000082,5823,Eosinophilic Esophagitis
Coproporphyrin I,MDB00000206,211,Liver Disease
Coproporphyrin I,MDB00000206,270,Porphyria
Coproporphyrin III,MDB00000191,211,Liver Disease
Coproporphyrin III,MDB00000191,270,Porphyria
Methanethiol,MDB00000415,211,Liver Disease
Tartaric acid,MDB00000290,212,Lung Cancer
Tartaric acid,MDB00000290,267,Phenylketonuria
trans-Aconitic acid,MDB00000291,212,Lung Cancer
trans-Aconitic acid,MDB00000291,2761,Amish Type Microcephaly
trans-Aconitic acid,MDB00000291,5823,Eosinophilic Esophagitis
Alpha-Hydroxyisobutyric acid,MDB00000238,212,Lung Cancer
Alpha-Hydroxyisobutyric acid,MDB00000238,5823,Eosinophilic Esophagitis
Cadmium,MDB00000430,214,Macular Degeneration
Cadmium,MDB00000430,239,Multiple Sclerosis
Kynurenic acid,MDB00000232,216,Malaria
Kynurenic acid,MDB00000232,330,Uremia
Nitrite,MDB00013445,216,Malaria
Methylmalonic acid,MDB00000097,219,Malonyl Co A Decarboxylase Deficiency
Methylmalonic acid,MDB00000097,1453,cblA Deficiency Methylmalonic Aciduria
Methylmalonic acid,MDB00000097,1454,cblB Deficiency Methylmalonic Aciduria
Methylmalonic acid,MDB00000097,1700,Transcobalamin Ii Deficiency
Methylmalonic acid,MDB00000097,5823,Eosinophilic Esophagitis
Malonic acid,MDB00000220,219,Malonyl Co A Decarboxylase Deficiency
Ethanolamine,MDB00000071,220,Maple Syrup Urine Disease
Ethanolamine,MDB00000071,5705,Autosomal Dominant Polycystic Kidney Disease
3-Methyl-2-oxovaleric acid,MDB00000175,220,Maple Syrup Urine Disease
Alpha-ketoisovaleric acid,MDB00000009,220,Maple Syrup Urine Disease
Hydroxyisocaproic acid,MDB00000243,220,Maple Syrup Urine Disease
2-Hydroxy-3-methylbutyric acid,MDB00000158,220,Maple Syrup Urine Disease
2-Hydroxy-3-methylbutyric acid,MDB00000158,267,Phenylketonuria
Methylimidazoleacetic acid,MDB00000402,221,Mastocytosis
Cyclic AMP,MDB00000029,222,Meningitis
Copper,MDB00013431,224,Menkes Disease
Copper,MDB00013431,239,Multiple Sclerosis
Copper,MDB00013431,263,Peripheral Neuropathy
"3,4-Dihydroxyphenylglycol",MDB00000143,224,Menkes Disease
Estrone,MDB00000069,225,Menstrual Cycle
Estrone,MDB00000069,2005,X-Linked Ichthyosis
Vasopressin,MDB00000360,236,Motor Neuron Disease
Keratan,MDB00000304,237,Mucopolysaccharidosis IVa
Antimony,MDB00013450,239,Multiple Sclerosis
Aluminum,MDB00000310,239,Multiple Sclerosis
Magnesium,MDB00013428,239,Multiple Sclerosis
Magnesium,MDB00013428,1296,Hereditary Fructose Intolerance
Cobalt,MDB00000200,239,Multiple Sclerosis
Ubiquinone Q1,MDB00000364,239,Multiple Sclerosis
Molybdenum,MDB00000314,239,Multiple Sclerosis
Vanadium,MDB00030003,239,Multiple Sclerosis
Tetrahydrobiopterin,MDB00000014,244,Myocardial Infarction
Prostaglandin F2a,MDB00000302,244,Myocardial Infarction
Calcidiol,MDB00000426,246,Nephrotic Syndrome
25-Hydroxyvitamin D2,MDB00000325,246,Nephrotic Syndrome
"PC(o-18:1(11Z)/18:2(9Z,12Z))",MDB00000855,251,Obesity
trans-2-Dodecenoylcarnitine,MDB00000852,251,Obesity
"PC(o-18:1(9Z)/18:2(9Z,12Z))",MDB00000856,251,Obesity
"PC(16:0/18:2(9Z,12Z))",MDB00000531,251,Obesity
PC(16:0/18:1(9Z)),MDB00000530,251,Obesity
PC(16:0/18:1(11Z)),MDB00000529,251,Obesity
PC(16:0/20:1(11Z)),MDB00000536,251,Obesity
PC(14:0/22:1(13Z)),MDB00000501,251,Obesity
"PC(14:0/20:2(11Z,14Z))",MDB00000496,251,Obesity
PC(P-16:0/18:1(11Z)),MDB00000801,251,Obesity
PC(18:1(9Z)/18:0),MDB00000591,251,Obesity
PC(18:1(9Z)/16:1(9Z)),MDB00000590,251,Obesity
PC(18:1(9Z)/16:0),MDB00000589,251,Obesity
SM(d18:1/16:0),MDB00000787,251,Obesity
Behenic acid,MDB00000288,251,Obesity
Propionylcarnitine,MDB00000262,251,Obesity
Propionylcarnitine,MDB00000262,281,Propionic Acidemia
PC(P-18:0/18:1(11Z)),MDB00000813,251,Obesity
PC(P-18:0/18:1(9Z)),MDB00000814,251,Obesity
PC(P-18:0/16:1(9Z)),MDB00000811,251,Obesity
PC(16:1(9Z)/P-18:1(11Z)),MDB00000559,251,Obesity
PC(16:1(9Z)/P-18:0),MDB00000558,251,Obesity
PC(18:1(11Z)/16:0),MDB00000576,251,Obesity
PC(18:0/P-18:1(11Z)),MDB00000572,251,Obesity
PC(18:0/P-18:1(9Z)),MDB00000573,251,Obesity
PC(18:1(11Z)/16:1(9Z)),MDB00000577,251,Obesity
PC(18:1(11Z)/18:0),MDB00000578,251,Obesity
PC(P-18:1(11Z)/18:0),MDB00000825,251,Obesity
PC(P-18:1(11Z)/16:1(9Z)),MDB00000824,251,Obesity
PC(P-18:1(11Z)/16:0),MDB00000823,251,Obesity
PC(14:1(9Z)/14:0),MDB00000508,251,Obesity
"PC(o-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",MDB00000853,251,Obesity
PC(22:0/14:1(9Z)),MDB00000728,251,Obesity
PC(P-18:1(9Z)/18:0),MDB00000836,251,Obesity
PC(P-18:1(9Z)/16:1(9Z)),MDB00000835,251,Obesity
PC(P-18:1(9Z)/16:0),MDB00000834,251,Obesity
4-Hydroxybenzaldehyde,MDB00000845,251,Obesity
PC(16:1(9Z)/14:1(9Z)),MDB00000541,251,Obesity
PC(16:0/P-18:1(9Z)),MDB00000540,251,Obesity
PC(16:0/P-18:1(11Z)),MDB00000539,251,Obesity
"PC(18:2(9Z,12Z)/P-16:0)",MDB00000612,251,Obesity
Hydroxypropionylcarnitine,MDB00000849,251,Obesity
PC(14:0/20:1(11Z)),MDB00000495,251,Obesity
PC(20:1(11Z)/16:0),MDB00000664,251,Obesity
PC(20:1(11Z)/14:1(9Z)),MDB00000663,251,Obesity
PC(20:1(11Z)/14:0),MDB00000662,251,Obesity
PC(18:1(9Z)/P-18:0),MDB00000599,251,Obesity
PC(18:1(9Z)/P-16:0),MDB00000598,251,Obesity
LysoPC(18:0),MDB00000791,251,Obesity
SM(d18:0/14:1(9Z)(OH)),MDB00000870,251,Obesity
SM(d18:1/24:1(15Z)),MDB00000847,251,Obesity
PC(18:1(11Z)/P-18:0),MDB00000586,251,Obesity
